$GPGGA,055554.00,3114.68340962,N,12135.53966532,E,4,19,0.8,26.673,M,11.575,M,1.0,1448*76
$GPGGA,055555.00,3114.68341018,N,12135.53966552,E,4,19,0.8,26.678,M,11.575,M,2.0,1448*7C
$GPGGA,055556.00,3114.68341119,N,12135.53966739,E,4,19,0.8,26.673,M,11.575,M,1.0,1448*78
$GPGGA,055557.00,3114.68340839,N,12135.53966596,E,4,18,0.9,26.672,M,11.575,M,1.0,1448*75
$GPGGA,055558.00,3114.68341039,N,12135.53966613,E,4,18,0.9,26.672,M,11.575,M,1.0,1448*7D
$GPGGA,055559.00,3114.68340960,N,12135.53967248,E,4,19,0.8,26.657,M,11.575,M,1.0,1448*74
$GPGGA,055600.00,3114.68341041,N,12135.53967087,E,4,19,0.8,26.653,M,11.575,M,1.0,1448*75
$GPGGA,055601.00,3114.68340913,N,12135.53967188,E,4,20,0.8,26.652,M,11.575,M,1.0,1448*7E
$GPGGA,055602.00,3114.68341094,N,12135.53967219,E,4,19,0.8,26.648,M,11.575,M,1.0,1448*70
$GPGGA,055603.00,3114.68341057,N,12135.53966989,E,4,18,0.8,26.651,M,11.575,M,1.0,1448*74
$GPGGA,055604.00,3114.68340980,N,12135.53966928,E,4,19,0.8,26.656,M,11.575,M,1.0,1448*7C
$GPGGA,055605.00,3114.68341015,N,12135.53967057,E,4,19,0.8,26.654,M,11.575,M,1.0,1448*7B
$GPGGA,055606.00,3114.68341035,N,12135.53967074,E,4,20,0.8,26.658,M,11.575,M,1.0,1448*7D
$GPGGA,055607.00,3114.68341029,N,12135.53966974,E,4,20,0.8,26.655,M,11.575,M,1.0,1448*74
$GPGGA,055608.00,3114.68341187,N,12135.53967045,E,4,20,0.8,26.659,M,11.575,M,1.0,1448*78
$GPGGA,055609.00,3114.68341091,N,12135.53967111,E,4,20,0.8,26.655,M,11.575,M,1.0,1448*73
$GPGGA,055610.00,3114.68341096,N,12135.53967226,E,4,19,0.8,26.647,M,11.575,M,1.0,1448*72
$GPGGA,055611.00,3114.68341033,N,12135.53967275,E,4,19,0.8,26.646,M,11.575,M,1.0,1448*7B
$GPGGA,055612.00,3114.68340985,N,12135.53967204,E,4,19,0.8,26.652,M,11.575,M,1.0,1448*7E
$GPGGA,055613.00,3114.68340971,N,12135.53967147,E,4,19,0.8,26.648,M,11.575,M,1.0,1448*7B
$GPGGA,055614.00,3114.68341026,N,12135.53967109,E,4,18,0.9,26.648,M,11.575,M,1.0,1448*7C
$GPGGA,055615.00,3114.68340991,N,12135.53967232,E,4,18,0.9,26.651,M,11.575,M,1.0,1448*7A
$GPGGA,055616.00,3114.68340961,N,12135.53967182,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*74
$GPGGA,055617.00,3114.68341055,N,12135.53967157,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*72
$GPGGA,055618.00,3114.68340965,N,12135.53967139,E,4,18,0.8,26.658,M,11.575,M,1.0,1448*7C
